batch_id,status,class,true_class_cn,confidence,source_path,batch_image_path,batch_label_path,selected_at,annotated_at,notes
batch_002,annotated,powder,凸粉,0.647148,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901141803对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\powder__凸粉20180901141803对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\powder__凸粉20180901141803对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,stain,脏点,0.917504,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910093541对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\stain__脏点20180910093541对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\stain__脏点20180910093541对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,stain,脏点,0.963567,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910093448对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\stain__脏点20180910093448对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\stain__脏点20180910093448对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,stain,脏点,0.718907,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180907110438对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\stain__脏点20180907110438对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\stain__脏点20180907110438对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,stain,脏点,0.725861,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180831144529对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\stain__脏点20180831144529对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\stain__脏点20180831144529对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,stain,脏点,0.975783,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180831094225对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\stain__脏点20180831094225对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\stain__脏点20180831094225对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,stain,脏点,0.969966,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910093132对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\stain__脏点20180910093132对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\stain__脏点20180910093132对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,stain,脏点,0.932423,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180913110529对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\stain__脏点20180913110529对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\stain__脏点20180913110529对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,stain,脏点,0.974788,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910094900对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\stain__脏点20180910094900对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\stain__脏点20180910094900对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,crack,涂层开裂,0.965698,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905160816对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\crack__涂层开裂20180905160816对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\crack__涂层开裂20180905160816对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,crack,涂层开裂,0.970617,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905150445对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\crack__涂层开裂20180905150445对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\crack__涂层开裂20180905150445对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,crack,涂层开裂,0.982646,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905161432对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\crack__涂层开裂20180905161432对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\crack__涂层开裂20180905161432对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,crack,涂层开裂,0.976800,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905161440对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\crack__涂层开裂20180905161440对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\crack__涂层开裂20180905161440对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,crack,涂层开裂,0.997342,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905155552对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\crack__涂层开裂20180905155552对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\crack__涂层开裂20180905155552对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,crack,涂层开裂,0.801059,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905143712对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\crack__涂层开裂20180905143712对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\crack__涂层开裂20180905143712对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,crack,涂层开裂,0.973331,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905150632对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\crack__涂层开裂20180905150632对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\crack__涂层开裂20180905150632对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,crack,涂层开裂,0.968657,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905150402对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\crack__涂层开裂20180905150402对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\crack__涂层开裂20180905150402对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,transverse_bump,横条压凹,0.994633,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903102731对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\transverse_bump__横条压凹20180903102731对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\transverse_bump__横条压凹20180903102731对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,transverse_bump,横条压凹,0.993046,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903111240对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\transverse_bump__横条压凹20180903111240对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\transverse_bump__横条压凹20180903111240对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,transverse_bump,横条压凹,0.998950,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903105407对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\transverse_bump__横条压凹20180903105407对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\transverse_bump__横条压凹20180903105407对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,transverse_bump,横条压凹,0.962887,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903105700对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\transverse_bump__横条压凹20180903105700对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\transverse_bump__横条压凹20180903105700对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,transverse_bump,横条压凹,0.977347,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903103141对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\transverse_bump__横条压凹20180903103141对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\transverse_bump__横条压凹20180903103141对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,transverse_bump,横条压凹,0.943648,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903111429对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\transverse_bump__横条压凹20180903111429对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\transverse_bump__横条压凹20180903111429对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,transverse_bump,横条压凹,0.998081,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903104209对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\transverse_bump__横条压凹20180903104209对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\transverse_bump__横条压凹20180903104209对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_002,annotated,transverse_bump,横条压凹,0.982887,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903111348对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\images\transverse_bump__横条压凹20180903111348对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_002\labels\transverse_bump__横条压凹20180903111348对照样本.txt,2026-06-22T15:15:30,2026-06-22T16:05:57,
batch_003,annotated,dent,碰伤,0.495283,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180831111134对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180831111134对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180831111134对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.513912,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180907154849对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180907154849对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180907154849对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.731582,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180831111027对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180831111027对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180831111027对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.968442,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180905092521对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180905092521对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180905092521对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.998523,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180905092406对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180905092406对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180905092406对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.490792,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180910104644对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180910104644对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180910104644对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.998359,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180905094123对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180905094123对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180905094123对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.530052,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180907152714对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180907152714对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180907152714对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.954768,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180905094929对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180905094929对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180905094929对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.376050,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180907160333对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180907160333对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180907160333对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.434890,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180912141137对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180912141137对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180912141137对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.506394,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180910110014对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180910110014对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180910110014对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.389420,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180906142721对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180906142721对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180906142721对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,dent,碰伤,0.492167,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Be injured by a collision\碰伤20180912141640对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\dent__碰伤20180912141640对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\dent__碰伤20180912141640对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.774057,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901101452对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901101452对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901101452对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.697167,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901135849对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901135849对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901135849对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.735783,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901141432对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901141432对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901141432对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.722857,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901141500对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901141500对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901141500对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.811281,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901101521对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901101521对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901101521对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.595877,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901110638对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901110638对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901110638对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.584565,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901135415对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901135415对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901135415对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.497002,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901140859对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901140859对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901140859对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.828300,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901101442对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901101442对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901101442对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.706069,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901135818对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901135818对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901135818对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.656292,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901135935对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901135935对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901135935对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.613452,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901140929对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901140929对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901140929对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.683274,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901141408对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901141408对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901141408对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,powder,凸粉,0.591488,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901140848对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901140848对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901140848对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.516048,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912100912对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180912100912对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180912100912对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.510159,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180911135350对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180911135350对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180911135350对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.951380,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910092816对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180910092816对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180910092816对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.368765,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180907104717对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180907104717对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180907104717对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.484169,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180911135453对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180911135453对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180911135453对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
